"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:0UHxkkgI5GfV0XBRA1rqfe","Chippin' In","spotify:artist:5Lv9Qc7dCi7vps4rQ5MfTV, spotify:artist:5sdxGvwxI1TkTA6Pu2jnTb","SAMURAI, Refused","spotify:album:5NjxLtH4VJE1KHqSC4CSXQ","Chippin' In","spotify:artist:5Lv9Qc7dCi7vps4rQ5MfTV","SAMURAI","2019-07-02","https://i.scdn.co/image/ab67616d0000b273f8dd5fc34bba04b04a7f160c","1","1","213983","https://p.scdn.co/mp3-preview/c899af4f06ede1c5dcb2f128219887030de40620?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","PLI361934190","","2026-01-18T19:42:02Z"
"spotify:track:4VGR3mr2WbiD0splKGasFc","Providence","spotify:artist:0YHgnSkV3S5mvSSCTRWDi5","Poor Man's Poison","spotify:album:0mV9xVaTWHbakQC10LKtgL","Providence","spotify:artist:0YHgnSkV3S5mvSSCTRWDi5","Poor Man's Poison","2014-01-28","https://i.scdn.co/image/ab67616d0000b273e263f90f4c5d13eadcfe6c04","1","1","183533","https://p.scdn.co/mp3-preview/5a640f91ed45f1d3ff3ace83efd6f38d1b4843bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","TCABT1415392","","2026-01-17T17:22:17Z"
"spotify:track:6OMO6WdRhSfjMPAiPT94wH","Painkiller","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","spotify:album:0YkHsU3Mblh7jvNngbV20W","Human","spotify:artist:2xiIXseIJcq3nG7C8fHeBj","Three Days Grace","2015-03-30","https://i.scdn.co/image/ab67616d0000b273a3718617be6d4e106fbe7ad5","1","2","178920","https://p.scdn.co/mp3-preview/ff0bc0806d645e125a30711fb6b2a3b956d939cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USRC11400506","","2026-01-17T17:11:39Z"
"spotify:track:4eChbtoFoOmWQt03aRDzaJ","Tot Musica","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:7Ixqxq13tWhrbnIabk3172","UTA'S SONGS ONE PIECE FILM RED","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2022-08-10","https://i.scdn.co/image/ab67616d0000b2730cbecafa929898c82adc519c","1","5","195226","https://p.scdn.co/mp3-preview/150431944b63ea31cdb9ef043d9136922166b43b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","JPPO02202654","","2026-01-16T09:27:42Z"
"spotify:track:5Th1M56eghmCZ09EfAKha7","Money Ties","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:5a6FYf2IZSYwtffIu6Ohn1","Money Ties","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2024-10-18","https://i.scdn.co/image/ab67616d0000b273464b6b10d3fcb5b193cc3b00","1","1","212093","https://p.scdn.co/mp3-preview/d3306ce51a2dbabfafd73bd8c39874bfad38c77d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","QZAKB2432724","","2026-01-14T22:17:10Z"
"spotify:track:4w7mvAMKo7DYsohMNvm2xW","Maldita Muerte Pt. II","spotify:artist:7eYOEFdxJNQ1Pb8DKAGQOR","ReyMenn","spotify:album:4jMc7tkCYFjcWtwoZzUWED","Tacos De Muerte","spotify:artist:7eYOEFdxJNQ1Pb8DKAGQOR","ReyMenn","2024-07-06","https://i.scdn.co/image/ab67616d0000b273ad146071a2a5defbe32e1c20","1","3","283764","https://p.scdn.co/mp3-preview/81a4318ba3047d33699b58c12da390a50dd59cfe?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","QZES52409732","","2026-01-13T12:36:39Z"
"spotify:track:6ngjTxVHdYukQqm833H8id","soy tu problema","spotify:artist:0jIhz2FFQmwcjj63SJh63h","Candela Gómez","spotify:album:4vlXgANObkHybUUhHoi2zI","soy tu problema","spotify:artist:0jIhz2FFQmwcjj63SJh63h","Candela Gómez","2025-04-24","https://i.scdn.co/image/ab67616d0000b273fe6363cf357c7042933815a9","1","1","110883","https://p.scdn.co/mp3-preview/0fb9e668c698a687a13c05e9ed95ad78237dd36c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","ESUM72500143","","2026-01-12T20:47:35Z"
"spotify:track:3LUmfbAsFNUcuLyd6uSbun","Cultura Porno Disney","spotify:artist:3OFrGQrdXwm0UgTERW6LAV","Alan Sutton y las criaturitas de la ansiedad","spotify:album:2iKR4ZBb3NLJM0Zg8yhQvi","Algo Tiene Que Cambiar","spotify:artist:3OFrGQrdXwm0UgTERW6LAV","Alan Sutton y las criaturitas de la ansiedad","2023-05-19","https://i.scdn.co/image/ab67616d0000b273d8878328373cff1d26d2ae45","1","8","154093","https://p.scdn.co/mp3-preview/2c9753dc23030e81ad447ba6e750b6edf4752db8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","ARAYA2300007","","2026-01-10T23:13:22Z"
"spotify:track:1VAtSBqecE1fIfxYikIHUG","diamonds are forever","spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","bbno$","spotify:album:5OP38JygZWcTBGMeG6smz3","diamonds are forever","spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","bbno$","2026-01-09","https://i.scdn.co/image/ab67616d0000b2731de48c65fc94470378a88212","1","1","156000","https://p.scdn.co/mp3-preview/6b4072ac3a9187c383a5c067107bda907bd66e67?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","CA5KR2608971","","2026-01-09T22:20:19Z"
"spotify:track:5N5uLxtwwELTWY25R1tFjI","Seven Sins","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:5qewHlxCihdHQP9fQGHUhH","Sick Boi","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2023-10-13","https://i.scdn.co/image/ab67616d0000b2734a17fee31619715bad332f56","1","1","275416","https://p.scdn.co/mp3-preview/33056599a1222e6493d971f16604bb859b7ba310?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","QMDA62398034","","2026-01-09T08:21:02Z"
"spotify:track:1SF5VsLHGPPswt1FRh3prV","Murderer","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:5qewHlxCihdHQP9fQGHUhH","Sick Boi","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2023-10-13","https://i.scdn.co/image/ab67616d0000b2734a17fee31619715bad332f56","1","6","210576","https://p.scdn.co/mp3-preview/f34ddb74452581400724eba4f398677fe1898fdc?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","QM7282376733","","2026-01-09T08:20:58Z"
"spotify:track:6IKk2Z7LO59UDnVEw8JCBj","Wish I Had an Angel","spotify:artist:2NPduAUeLVsfIauhRwuft1","Nightwish","spotify:album:2wM6svkNOCsYP8sr9gP2zc","Once","spotify:artist:2NPduAUeLVsfIauhRwuft1","Nightwish","2004-06-07","https://i.scdn.co/image/ab67616d0000b273c7190a75bf05ad902f52c7a2","1","2","245973","https://p.scdn.co/mp3-preview/116406c5f5ceee3d7514e4e5f48a52b620e6912f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","DED830471902","","2026-01-08T23:06:05Z"
"spotify:track:1t1g8mx2GQLX2UUk5azWAu","Maid of Steel","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:1jjx7U3tayhJTytJVBj0WY","Legends","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2025-10-17","https://i.scdn.co/image/ab67616d0000b2732015d006804756df2e271b74","1","6","197000","https://p.scdn.co/mp3-preview/8aaf0a7b8003929d4cdedaba4db6cfa9e8e8d00f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","SE6HE2500106","","2026-01-06T18:35:35Z"
"spotify:track:0VpxOupwmIu8fA4JyPQ1J1","I DO","spotify:artist:7iQDPgk7Gjx7RR0YWo8MsQ, spotify:artist:7Al85ZdCo2ZoQiBghDSj7o","NIJUUGO*A, 重音テト","spotify:album:0x4S824T8KUwh3EBM8jzMS","I DO","spotify:artist:7iQDPgk7Gjx7RR0YWo8MsQ","NIJUUGO*A","2025-08-06","https://i.scdn.co/image/ab67616d0000b2738d821e009d16720e9f8dc5de","1","1","243200","https://p.scdn.co/mp3-preview/cb559f74d4adc9f0b442a6dd390e8972a591e37a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","JP92N2540828","","2026-01-04T23:47:24Z"
"spotify:track:6RbC38oDCIXD8V2AOU1Tjr","The Memory Remains","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB, spotify:artist:7mlge4peaoNgzTsY6M32RB","Metallica, Marianne Faithfull","spotify:album:0Ip2GlQPoAIgdkqCO2YkMa","Reload","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1997-01-01","https://i.scdn.co/image/ab67616d0000b27306cb74d39d123ebe1b3c6631","1","2","279173","https://p.scdn.co/mp3-preview/4ff2a092b777be5a336b0e32347dd2c3e6dc780a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","GBAMC9700002","","2026-01-04T15:20:56Z"
"spotify:track:1CPM42wmgMyrUCG5GKER0k","Psychosocial - 2012 Remaster","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:2dNADktB0Xh4CHcxRvHvcz","Antennas to Hell (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2012-07-31","https://i.scdn.co/image/ab67616d0000b273da77dba76fb945fcad684b68","1","17","283773","https://p.scdn.co/mp3-preview/d55438393126478a2a1a3990beca2ff90e187e6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","NLA321292283","","2026-01-04T07:48:54Z"
"spotify:track:1YADABmC0HI1AAQjr2wNro","To Be a Dwarf","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","spotify:album:1ikTvfVaSoNNubJSBXynEd","To Be a Dwarf","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","2024-08-29","https://i.scdn.co/image/ab67616d0000b2735584c0ae1d0820223b081718","1","1","301125","https://p.scdn.co/mp3-preview/e58d0eb4755d02b953dac225858c508596afc1b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","ATN262425905","","2026-01-04T07:48:27Z"
"spotify:track:3pncyVfDzI4m9oErJKLKIo","Odoru Ponpokorin","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:2XeKcmluJtZwNDYJmhiDER","Odoru Ponpokorin","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","2025-12-28","https://i.scdn.co/image/ab67616d0000b273fb915dfa27f3fc21a8bf5cba","1","1","194530","https://p.scdn.co/mp3-preview/5d6079402718e22391bd94bb3d1de020976ec193?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","JPPO02504630","","2026-01-02T12:07:54Z"
"spotify:track:2z71jdeVcC782NgsYZ6N8q","Paranoid (2012 Remaster)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:7LGVdC9fFwgWYaIrZwsSv6","Paranoid","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1970-09-18","https://i.scdn.co/image/ab67616d0000b2739f0a9474c47a841c6f03e990","1","2","166693","https://p.scdn.co/mp3-preview/40f6a93d8c66dd084c022f245e715f778c69ac0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USWB11304628","","2026-01-02T00:53:58Z"
"spotify:track:0SPHbfBIe0mdRnae2MWuzr","Drink","spotify:artist:3OpqU68JpZlzvjAJj3B2Da","Alestorm","spotify:album:72D0zzcevLTiS9XSEJ1hg7","Sunset on the Golden Age","spotify:artist:3OpqU68JpZlzvjAJj3B2Da","Alestorm","2014-08-04","https://i.scdn.co/image/ab67616d0000b273a451cb46d1d0d795a0ea45ec","1","2","202586","https://p.scdn.co/mp3-preview/c946b5d4b434b81b613a019e272cbe2fcef9a323?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","ATN261454602","","2025-12-30T10:57:08Z"
"spotify:track:1WmXrP8CfOmicRo7AfY8Dr","HAPPY FACE","spotify:artist:4Qvflafuw7a0F2E3NonxsA","Moon Walker","spotify:album:1D42seKAKdBSDuL8NwnzDr","HAPPY FACE","spotify:artist:4Qvflafuw7a0F2E3NonxsA","Moon Walker","2025-08-08","https://i.scdn.co/image/ab67616d0000b2732396327035577b505745b4d5","1","1","239365","https://p.scdn.co/mp3-preview/d580c26a207db7b45f3b6ae286149668f3f018b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","QZTBF2542047","","2025-12-28T00:40:08Z"
"spotify:track:4Jr2cHZaIe1rmdVlc5efIy","Kilómetros","spotify:artist:13wFTN72PGSUxzEHJP5Ljs","Los Caligaris","spotify:album:3zSpK9IRrUvX96rTL5tmzC","No Es Lo Que Parece","spotify:artist:13wFTN72PGSUxzEHJP5Ljs","Los Caligaris","2007-07-01","https://i.scdn.co/image/ab67616d0000b273d64203b76c286d5d2efe39f4","1","1","191460","https://p.scdn.co/mp3-preview/0bfb24ffddfd5190d2cda44c05174706a22becc1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","ARN4W1400028","","2025-12-22T15:42:18Z"
"spotify:track:2ZwcsW44oUu4ybx4HY4AwJ","Ragebait","spotify:artist:142FA3QrrqyAtMd4LcPjqH, spotify:artist:4JX0GdKx8EduY2Ck7qac4H","Zynthesiren, Kasane Teto","spotify:album:6rb1YBHurHp3oVmOlTYed6","Ragebait","spotify:artist:142FA3QrrqyAtMd4LcPjqH","Zynthesiren","2025-12-18","https://i.scdn.co/image/ab67616d0000b2732af407cd7004c02f879ad56d","1","1","198689","https://p.scdn.co/mp3-preview/b0acc33af495cb9e4b1fa4a833c56ab0280310a1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","QT6EG2596307","","2025-12-19T16:46:32Z"
"spotify:track:5mCaDS3P8CAZagwAGiBImT","Screech's Tale","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:7p2fdEDSocGvlZmSWuMRLd","The Tale of Jenny & Screech","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2019-09-18","https://i.scdn.co/image/ab67616d0000b2733e3af14c8b439ef1aacd37ba","1","4","207812","https://p.scdn.co/mp3-preview/9086ba7fa7ecd9580af122c6d337b97c64742973?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","NL4NL2220510","","2025-12-18T22:52:29Z"
"spotify:track:1Q6CIQGgDXc2eUkBaONu8S","Jenny's Tale","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","spotify:album:7p2fdEDSocGvlZmSWuMRLd","The Tale of Jenny & Screech","spotify:artist:0Repe2EiNjaFAFIukrroUM","Ren","2019-09-18","https://i.scdn.co/image/ab67616d0000b2733e3af14c8b439ef1aacd37ba","1","2","188874","https://p.scdn.co/mp3-preview/081d4ee19b446f8b6d456b763283ff2cc1ff94a5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","NL4NL2220508","","2025-12-18T22:52:22Z"
"spotify:track:0DEykV4zxI5sETduvIomTV","Sixteen Tons","spotify:artist:7u6FSuqT3SWE2kO8rNVjfp","Tennessee Ernie Ford","spotify:album:1hYj1WngFVDanc5SBvcwAV","50 No.1 Hits in Britain 1956-1962","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2016-01-22","https://i.scdn.co/image/ab67616d0000b2733fd71fbe6f508e45c2eedfe7","1","1","157666","https://p.scdn.co/mp3-preview/928e53ddc76868dab7562472d3969de0b87ef06c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBDJN1510655","","2025-12-17T17:53:12Z"
"spotify:track:6FBCbJkOWeDZtlthdK2Fua","Problems","spotify:artist:00XxMJC3muDfP6L4Qn2h8j, spotify:artist:1ZWRpRdt1rdmbCje8EpxUX","Alterclad, Lili","spotify:album:7pKX3pO1NIDGRu6cv62iGh","Problems","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","2025-11-15","https://i.scdn.co/image/ab67616d0000b273ff9448f35e90ab9afa78c8e1","1","1","249519","https://p.scdn.co/mp3-preview/8f6190e4783bdab0c478da3b687f48da6dd16e8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","QT6EY2512624","","2025-12-17T09:28:43Z"
"spotify:track:5OvnTxAbvj8WA769CNy9JI","Problems","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","spotify:album:5IOsP13vBcQLQqJOVNifaP","Problems","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","2025-05-30","https://i.scdn.co/image/ab67616d0000b273fa2346892087d07c56ad1d7c","1","1","249519","https://p.scdn.co/mp3-preview/9156705dc12b9f088c29d792c06874941b4bfc44?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","QZRP52509051","","2025-12-17T09:28:42Z"
"spotify:track:2Btq5xfu0GBpM2DxQUvByE","Goth Girl - Kasane Teto ver.","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","spotify:album:1QAKCqaQExHBfzxSjSrgfi","Goth Girl (Kasane Teto ver.)","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","2025-12-12","https://i.scdn.co/image/ab67616d0000b273d71f8c0441723b3526465034","1","1","158999","https://p.scdn.co/mp3-preview/7166245b2004171c0c32ea48081d087a577388d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QT6FN2564352","","2025-12-17T09:28:40Z"
"spotify:track:24o62nJIV47ZVjgAeq5H2X","Goth Girl","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","spotify:album:6iSDdHG1DX3yMlcMBohJPR","Goth Girl","spotify:artist:00XxMJC3muDfP6L4Qn2h8j","Alterclad","2025-12-05","https://i.scdn.co/image/ab67616d0000b273f05fe31901896df0be99efaf","1","1","159000","https://p.scdn.co/mp3-preview/c870fedfa13fd037ff3f6060c74313e3bcc2afd6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QT6FE2584352","","2025-12-17T09:28:38Z"
"spotify:track:2Dg6uXkMBzsPKVcIlAo0qt","LOST MEDIA","spotify:artist:7HlGcG4ofwpGrTH2LS9y4Q","MonochroMenace","spotify:album:0YCubSM2TII9p7XB46FoLx","LOST MEDIA","spotify:artist:7HlGcG4ofwpGrTH2LS9y4Q","MonochroMenace","2025-12-14","https://i.scdn.co/image/ab67616d0000b273f444985f27fe893bb8c07204","1","1","198687","https://p.scdn.co/mp3-preview/4a486d103f9ed49bfd38f06e9139216b9f19bc5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","QT6F92565588","","2025-12-16T09:31:23Z"
"spotify:track:6ZVsRVcy71QjVsDYP9brjJ","Can't Stop Watching","spotify:artist:3sBAFtrjo6e0GIViD1jraD","Annie Neska","spotify:album:4mDBJugnQNhZeq8VQWyY8e","Can't Stop Watching","spotify:artist:3sBAFtrjo6e0GIViD1jraD","Annie Neska","2025-11-04","https://i.scdn.co/image/ab67616d0000b2732299b500c9a5aa6727aca2d5","1","1","232359","https://p.scdn.co/mp3-preview/30e81cca2739048adf276156523b06bf24ae1c3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","CBEYJ2587661","","2025-12-15T15:08:25Z"
"spotify:track:0BlPqyNAVpv4eZY2018G0a","Bury the Empire - Levia Remix","spotify:artist:0jPCckL8NA2gFhcFkYz6mE, spotify:artist:1ED0P2Pu5hQXrX5dmGkdFw","Flanger Moose, Levia","spotify:album:0ahu5lyzeOcJGv0rmdO9Oo","Bury the Empire (Levia Remix)","spotify:artist:0jPCckL8NA2gFhcFkYz6mE, spotify:artist:1ED0P2Pu5hQXrX5dmGkdFw","Flanger Moose, Levia","2025-12-05","https://i.scdn.co/image/ab67616d0000b27328ed81c61925e7fbb799598d","1","1","237241","https://p.scdn.co/mp3-preview/ce593a18b8ba291021e54ce9d217a7552c844d9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","QT6F92559425","","2025-12-11T15:07:18Z"
"spotify:track:1SHnqCweVnZAxaUv5zUqdf","Quiero Cafe","spotify:artist:1JYxrWSpmxNWEJPQKwz2rG","Jovany Vázquez","spotify:album:7FJ9yBZHntB4bPdNZNG0GK","Quiero Cafe","spotify:artist:1JYxrWSpmxNWEJPQKwz2rG","Jovany Vázquez","2024-02-23","https://i.scdn.co/image/ab67616d0000b27375d93379962375bd016a61a3","1","1","72927","https://p.scdn.co/mp3-preview/f16eeccdb6a889b6bfda9cb5d23ab49877a43218?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USCGJ2443131","","2025-12-11T15:06:36Z"
"spotify:track:7J3Lta1b5ytgGaWRq8kelk","Golden - 60's Version","spotify:artist:1UbA3tvm40VqUsiFlJaPCs","Matt Dusk","spotify:album:7jRnr0pOILHOS08n8ZmdNK","Golden (60's Version)","spotify:artist:1UbA3tvm40VqUsiFlJaPCs","Matt Dusk","2025-11-18","https://i.scdn.co/image/ab67616d0000b273b6fefb654893c8eb4798542b","1","1","162986","https://p.scdn.co/mp3-preview/4ba9b09f75eaf682e078709467262fc46c7df764?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","CAOPL2500148","","2025-12-09T13:01:40Z"
"spotify:track:7cw0YzZhNmKbnKyouopv5B","Rockefeller Street","spotify:artist:6G9vUWbOydnBodKcjqzHO1","Nightcore Collectives","spotify:album:0Ue4AipcJeoFHtRkVeKyli","Best of Nightcore","spotify:artist:6G9vUWbOydnBodKcjqzHO1","Nightcore Collectives","2022-06-10","https://i.scdn.co/image/ab67616d0000b2732e42b3b5796eb0e190fc1284","1","2","147156","https://p.scdn.co/mp3-preview/4f972b56b3e1089ce3d0cede448de1e8fcff926d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","QM6N22225527","","2025-12-09T11:20:52Z"
"spotify:track:6YAE2E4MByKBuAZhGHKPeN","Obake Gao","spotify:artist:0ylNiGoYUvxyWdDXthEDhF","はろける","spotify:album:0BxxVwmN9FelLFe2kDWtzG","Obake Gao","spotify:artist:0ylNiGoYUvxyWdDXthEDhF","はろける","2024-06-01","https://i.scdn.co/image/ab67616d0000b2739fca4e1efb214a738eaa4382","1","1","148685","https://p.scdn.co/mp3-preview/c3c49f482ad8f133475fd8ed6dd805f5c13eeef5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPX562400964","","2025-12-07T17:28:14Z"
"spotify:track:2e31Q32Epa3YbGIFmhX2r6","Death Grip","spotify:artist:6kQB2RN7WwryMdJ1MoQh1E","The Ghost Inside","spotify:album:7BG35dblZK6ZijbcDjIRj8","Searching for Solace","spotify:artist:6kQB2RN7WwryMdJ1MoQh1E","The Ghost Inside","2024-04-19","https://i.scdn.co/image/ab67616d0000b273fa3718e85b273610bf7ee6d4","1","2","178799","https://p.scdn.co/mp3-preview/0195eec2d5a607406cdf1b162f29027ba586f997?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USEP42338002","","2025-12-06T00:22:30Z"
"spotify:track:0tvwSOcG9moGeNBYUYNHb3","ルル","spotify:artist:6mEQK9m2krja6X1cfsAjfl","Ado","spotify:album:4BhAgzI8lFsYzSyXRql2yX","Harajuku Buzz Tracks 2024","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2024-09-06","https://i.scdn.co/image/ab67616d0000b273a4708984ee2329a343e873fc","1","3","197854","https://p.scdn.co/mp3-preview/fb23f0dd5e61063dc45e64118580d501d5d463b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","JPPO02402980","","2025-12-05T20:54:12Z"
"spotify:track:2Kc8MeW8prVwHEREYM3wCG","her (feat. Annika Wells)","spotify:artist:164Uj4eKjl6zTBKfJLFKKK, spotify:artist:0kErUwb6xgWfkdn0RyZWHZ","JVKE, Annika Wells","spotify:album:0Vz7rNlQO0Qvi69KVtqniB","her (feat. Annika Wells)","spotify:artist:164Uj4eKjl6zTBKfJLFKKK, spotify:artist:0kErUwb6xgWfkdn0RyZWHZ","JVKE, Annika Wells","2025-11-11","https://i.scdn.co/image/ab67616d0000b2731d18320593e1d980c45684c1","1","1","167583","https://p.scdn.co/mp3-preview/06a1482ad82631334e9d9b164b841d6e09b03ba5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","QMFMG2538471","","2025-12-05T14:23:14Z"
"spotify:track:1Z7BrDjPAQjgmtP8uWwFT1","What Is This Teto Pear Doing On The Calculator","spotify:artist:4BljHhsTuiZVixqPr4iiUz","Barnakull","spotify:album:5qGE6HCnTlEQajYoCiE5Ef","What Is This Teto Pear Doing On The Calculator","spotify:artist:4BljHhsTuiZVixqPr4iiUz","Barnakull","2025-11-22","https://i.scdn.co/image/ab67616d0000b273c774caa2931d678946ce8a6a","1","1","88695","https://p.scdn.co/mp3-preview/cb98d986cbe4080cbb78e3da19619750dfce61a9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","QT6F42563449","","2025-12-02T22:29:34Z"
"spotify:track:4A4rKpU1B2ewU4lq7DcgkQ","Blindsided - 2025 Version","spotify:artist:0jPCckL8NA2gFhcFkYz6mE","Flanger Moose","spotify:album:41B5BiTXbsFvVan6Il2Vr5","Re:Start, Vol. 2","spotify:artist:0jPCckL8NA2gFhcFkYz6mE","Flanger Moose","2025-10-20","https://i.scdn.co/image/ab67616d0000b2731e6ad19caa2fbaef767bfa9c","1","3","210315","https://p.scdn.co/mp3-preview/e509cf1508a99a97a27a134eb2ca26c45123d3b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","QT3FE2540928","","2025-12-01T22:21:03Z"
"spotify:track:0nwygFtUBQiDA9iFIrZGR9","bing bong","spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz, spotify:artist:5IvjzD21lPQIO842GrDejr","bbno$, VNLLA","spotify:album:6NnOcPG7uLUSpJTS83Ra1T","bbno$","spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz","bbno$","2025-10-17","https://i.scdn.co/image/ab67616d0000b2739cd48ea54f12cdd1a244ce51","1","2","130786","https://p.scdn.co/mp3-preview/df009d467782c20a4f3757b8794c6660582d83f1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","CA5KR2588455","","2025-12-01T10:18:58Z"
"spotify:track:4GGKPjXjJcOiSTNlx0K8Zf","Tocarte el Culo","spotify:artist:1R2OVmzMmXbmRD1NUWEtnY","Babylon","spotify:album:1h18V6IlGwYOjpIpGKfeGk","Ojalá Fuera Más Fácil","spotify:artist:1R2OVmzMmXbmRD1NUWEtnY","Babylon","2025-01-25","https://i.scdn.co/image/ab67616d0000b273ee4e88886c17529485564c91","1","3","169442","https://p.scdn.co/mp3-preview/70b40f88fb4d95477145833023ea76f70528e7fa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","8","US7VG2557439","","2025-11-30T22:32:19Z"
